,DATE,PPIACO,HOUST,PCE,UMCSENT,PCE.1,PSAVERT,CPALTT01USM657N,FEDFUNDS,PPIACO_NBD20200101,HOUST_NBD20200101,PCE_NBD20200101,UMCSENT_NBD20200101,PCE_NBD20200101.1,PSAVERT_NBD20200101,CPALTT01USM657N_NBD20200101,FEDFUNDS_NBD20200101,PPIACO_CHG,HOUST_CHG,PCE_CHG,UMCSENT_CHG,PCE_CHG.1,PSAVERT_CHG,CPALTT01USM657N_CHG,FEDFUNDS_CHG,PPIACO_CCA,HOUST_CCA,PCE_CCA,UMCSENT_CCA,PCE_CCA.1,PSAVERT_CCA,CPALTT01USM657N_CCA,FEDFUNDS_CCA,PPIACO_CCH,HOUST_CCH,PCE_CCH,UMCSENT_CCH,PCE_CCH.1,PSAVERT_CCH,CPALTT01USM657N_CCH,FEDFUNDS_CCH,FEDFUNDS.1,INDPRO,UNRATE,WILL5000PR,WILL5000IND
59,1983-10-01,102.2,1715,2357.6,89.3,2357.6,9.7,0.297914598,9.48,51.27948,109.09669,15.91285,89.47896,15.91285,134.72222,76.78667,611.6129,0.2,5,22.7,-0.6,22.7,0.1,-0.201087398,0.03,2.35064,3.50365,11.61011,-8.03574,11.61011,12.43534,-618.96388,3.80349,0.19589,0.29197,0.96751,-0.66965,0.96751,1.03628,-51.58032,0.31696,9.48,51.4993,8.8,1757.827619,3.618571429
60,1983-11-01,102.1,1785,2366.3,91.1,2366.3,10.3,0.198019802,9.34,51.2293,113.54962,15.97157,91.28257,15.97157,143.05556,51.03906,602.58065,-0.1,70,8.7,1.8,8.7,0.6,-0.099894796,-0.14,-1.17474,48.0064,4.42008,23.94758,4.42008,72.02161,-490.12779,-17.85368,-0.0979,4.00053,0.36834,1.99563,0.36834,6.0018,-40.84398,-1.48781,9.34,51.727,8.5,1727.72619,3.57
61,1983-12-01,102.3,1688,2393.6,94.2,2393.6,10.1,0.098814229,9.47,51.32965,107.37913,16.15583,94.38878,16.15583,140.27778,25.4691,610.96774,0.2,-97,27.3,3.1,27.3,-0.2,-0.099205573,0.13,2.34834,-67.04882,13.76515,40.15485,13.76515,-23.53017,-834.1505,16.58719,0.19569,-5.5874,1.1471,3.34624,1.1471,-1.96085,-69.51254,1.38227,9.47,51.9886,8.3,1719.556667,3.564285714
62,1984-01-01,102.9,1897,2419.4,100.1,2419.4,9.9,0.592300099,9.56,51.63071,120.6743,16.32997,100.3006,16.32997,137.5,152.66372,616.77419,0.6,209,25.8,5.9,25.8,-0.2,0.493485869,0.09,7.01756,140.07515,12.86528,72.89941,12.86528,-24.0008,2148.92618,11.35058,0.5848,11.67293,1.07211,6.07495,1.07211,-2.00007,179.07718,0.94588,9.56,53.0175,8.0,1737.491905,3.607619048
63,1984-02-01,103.2,2260,2403.5,97.4,2403.5,11.6,0.490677134,9.59,51.78123,143.7659,16.22266,97.59519,16.22266,161.11111,126.47068,618.70968,0.3,363,-15.9,-2.7,-15.9,1.7,-0.101622964,0.03,3.49345,210.10935,-7.91228,-32.81217,-7.91228,190.16441,-225.8725,3.75979,0.29112,17.50911,-0.65936,-2.73435,-0.65936,15.84703,-18.82271,0.31332,9.59,53.2651,7.8,1621.072,3.381
64,1984-03-01,103.9,1663,2431.6,101.0,2431.6,11.4,0.1953125,9.91,52.13246,105.7888,16.41232,101.2024,16.41232,158.33333,50.34126,639.35484,0.7,-597,28.1,3.6,28.1,-0.2,-0.295364634,0.32,8.11205,-368.08994,13.94816,43.55317,13.94816,-20.87009,-1105.42261,39.38815,0.676,-30.67416,1.16235,3.62943,1.16235,-1.73917,-92.11855,3.28235,9.91,53.5145,7.8,1618.804545,3.39
65,1984-04-01,104.0,1851,2457.5,96.1,2457.5,11.4,0.487329435,10.29,52.18264,117.74809,16.58713,96.29259,16.58713,158.33333,125.60782,663.87097,0.1,188,25.9,-4.9,25.9,0.0,0.292016935,0.38,1.1544,128.5234,12.71412,-59.67744,12.71412,0.0,1097.20741,45.15384,0.0962,10.71028,1.05951,-4.97312,1.05951,0.0,91.43395,3.76282,10.29,53.8319,7.7,1612.7765,3.385
66,1984-05-01,104.1,1774,2474.5,98.1,2474.5,11.0,0.290979631,10.32,52.23281,112.84987,16.70188,98.29659,16.70188,152.77778,74.9992,665.80645,0.1,-77,17.0,2.0,17.0,-0.4,-0.196349803,0.03,1.15329,-50.98698,8.27254,24.71766,8.27254,-42.8617,-618.8245,3.49345,0.09611,-4.24891,0.68938,2.05981,0.68938,-3.57181,-51.56871,0.29112,10.32,54.1204,7.4,1603.640455,3.38
67,1984-06-01,104.0,1843,2495.6,95.5,2495.6,11.0,0.290135397,11.06,52.18264,117.23919,16.84429,95.69138,16.84429,152.77778,74.7816,713.54839,-0.1,69,21.1,-2.6,21.1,0.0,-0.000844235,0.74,-1.15329,45.78935,10.18899,-32.23334,10.18899,0.0,-3.48669,83.10148,-0.09611,3.81578,0.84908,-2.68611,0.84908,0.0,-0.29056,6.92512,11.06,54.3133,7.2,1569.329524,3.321904762
68,1984-07-01,104.2,1732,2494.6,96.6,2494.6,11.4,0.385728062,11.23,52.28299,110.17812,16.83754,96.79359,16.83754,158.33333,99.42034,724.51613,0.2,-111,-1.0,1.1,-1.0,0.4,0.095592665,0.17,2.30548,-74.54144,-0.48094,13.74299,-0.48094,42.8617,341.7419,18.30453,0.19212,-6.21179,-0.04008,1.14525,-0.04008,3.57181,28.47849,1.52538,11.23,54.4644,7.5,1544.904762,3.279047619
69,1984-08-01,103.8,1586,2512.2,99.1,2512.2,11.7,0.384245917,11.64,52.08229,100.89059,16.95634,99.2986,16.95634,162.5,99.03833,750.96774,-0.4,-146,17.6,2.5,17.6,0.3,-0.001482144,0.41,-4.61539,-105.67402,8.43656,30.66084,8.43656,31.17058,-4.61983,43.03041,-0.38462,-8.80617,0.70305,2.55507,0.70305,2.59755,-0.38499,3.58587,11.64,54.53,7.5,1677.091739,3.575217391
70,1984-09-01,103.4,1698,2533.8,100.9,2533.8,11.7,0.4784689,11.3,51.88159,108.01527,17.10213,101.1022,17.10213,162.5,123.32404,729.03226,-0.4,112,21.6,1.8,21.6,0.0,0.094222982,-0.34,-4.63321,81.88316,10.27355,21.60058,10.27355,0.0,263.17015,-35.57366,-0.3861,6.8236,0.85613,1.80005,0.85613,0.0,21.93085,-2.96447,11.3,54.3775,7.3,1698.635789,3.634736842
71,1984-10-01,103.4,1590,2531.3,96.3,2531.3,11.6,0.285714286,9.99,51.88159,101.14504,17.08525,96.49299,17.08525,161.11111,73.64207,644.51613,0.0,-108,-2.5,-4.6,-2.5,-0.1,-0.192754614,-1.31,0.0,-78.86049,-1.18458,-55.99393,-1.18458,-10.30049,-618.71868,-147.86176,0.0,-6.57171,-0.09871,-4.66616,-0.09871,-0.85837,-51.55989,-12.32181,9.99,54.3528,7.4,1683.763478,3.61173913
72,1985-02-01,103.3,1632,2640.8,93.7,2640.8,8.9,0.473933649,8.5,51.83141,103.81679,17.82433,93.88778,17.82433,123.61111,122.15509,548.3871,-0.1,-79,22.0,-2.3,22.0,-1.3,0.284000126,0.15,-1.1611,-56.72609,10.03884,-29.1,10.03884,-163.60373,1097.27184,21.36555,-0.09676,-4.72717,0.83657,-2.425,0.83657,-13.63364,91.43932,1.78046,8.5,54.7019,7.2,1866.709474,4.062631579
73,1985-03-01,103.1,1800,2648.5,93.7,2648.5,8.6,0.377358491,8.58,51.73106,114.50382,17.87631,93.88778,17.87631,119.44444,97.26311,553.54839,-0.2,168,7.7,0.0,7.7,-0.3,-0.096575159,0.08,-2.32558,117.57649,3.49385,0.0,3.49385,-41.14689,-273.44603,11.2413,-0.1938,9.79804,0.29115,0.0,0.29115,-3.42891,-22.78717,0.93678,8.58,54.7739,7.2,1848.744762,4.037619048
74,1985-04-01,103.3,1821,2659.5,94.6,2659.5,9.8,0.469924812,8.27,51.83141,115.83969,17.95055,94.78958,17.95055,136.11111,121.12182,533.54839,0.2,21,11.0,0.9,11.0,1.2,0.092566321,-0.31,2.32558,13.91896,4.97363,11.47114,4.97363,156.74422,263.25248,-44.15929,0.1938,1.15991,0.41447,0.95593,0.41447,13.06202,21.93771,-3.67994,8.27,54.6662,7.3,1861.416667,4.074761905
75,1985-05-01,103.5,1680,2696.4,91.8,2696.4,11.0,0.374181478,7.97,51.93176,106.87023,18.19961,91.98397,18.19961,152.77778,96.44424,514.19355,0.2,-141,36.9,-2.8,36.9,1.2,-0.095743334,-0.3,2.32108,-96.71041,16.5353,-36.05421,16.5353,138.61546,-273.39815,-44.34002,0.19342,-8.0592,1.37794,-3.00452,1.37794,11.55129,-22.78318,-3.695,7.97,54.7472,7.2,1904.759545,4.188181818
76,1985-06-01,103.3,1676,2689.4,96.5,2689.4,9.6,0.279589935,7.53,51.83141,106.61578,18.15237,96.69339,18.15237,133.33333,72.06353,485.80645,-0.2,-4,-7.0,4.7,-7.0,-1.4,-0.094591543,-0.44,-2.32108,-2.86055,-3.11932,59.91685,-3.11932,-163.35861,-349.70028,-68.14734,-0.19342,-0.23838,-0.25994,4.99307,-0.25994,-13.61322,-29.14169,-5.67895,7.53,54.7211,7.4,1946.891,4.2985
77,1985-07-01,103.2,1684,2715.7,94.0,2715.7,9.1,0.185873606,7.88,51.78123,107.12468,18.32988,94.18838,18.32988,126.38889,47.90841,508.3871,-0.1,8,26.3,-2.5,26.3,-0.5,-0.093716329,0.35,-1.16223,5.7143,11.67795,-31.49787,11.67795,-64.18642,-489.90853,54.51943,-0.09685,0.47619,0.97316,-2.62482,0.97316,-5.34887,-40.82571,4.54329,7.88,54.4381,7.4,1991.015,4.405454545
78,1985-08-01,102.7,1743,2752.1,92.4,2752.1,8.1,0.185528757,7.9,51.53036,110.87786,18.57557,92.58517,18.57557,112.5,47.81953,509.67742,-0.5,59,36.4,-1.6,36.4,-1.0,-0.000344849,0.02,-5.82808,41.32302,15.97741,-20.60136,15.97741,-139.69242,-2.22841,3.04183,-0.48567,3.44359,1.33145,-1.71678,1.33145,-11.64104,-0.1857,0.25349,7.9,54.619,7.1,1948.881364,4.333181818
79,1985-09-01,102.1,1676,2794.7,92.1,2794.7,7.3,0.277777778,7.92,51.2293,106.61578,18.8631,92.28457,18.8631,101.38889,71.59646,510.96774,-0.6,-67,42.6,-0.3,42.6,-0.8,0.092249021,0.02,-7.03127,-47.03732,18.43261,-3.90244,18.43261,-124.78766,484.33385,3.03414,-0.58594,-3.91978,1.53605,-0.3252,1.53605,-10.39897,40.36115,0.25284,7.92,54.82,7.1,1900.845789,4.246315789
80,1985-10-01,102.9,1834,2755.8,88.4,2755.8,9.1,0.369344414,7.99,51.63071,116.66667,18.60054,88.57715,18.60054,126.38889,95.1975,515.48387,0.8,158,-38.9,-3.7,-38.9,1.8,0.091566636,0.07,9.3659,108.10725,-16.82038,-49.20357,-16.82038,264.48008,341.88977,10.55946,0.78049,9.00894,-1.4017,-4.1003,-1.4017,22.04001,28.49081,0.87996,7.99,54.6304,7.1,1911.386957,4.279565217
81,1985-11-01,103.4,1698,2771.1,90.9,2771.1,9.0,0.27598896,8.05,51.88159,108.01527,18.70381,91.08216,18.70381,125.0,71.13539,519.35484,0.5,-136,15.3,2.5,15.3,-0.1,-0.093355453,0.06,5.81678,-92.45794,6.64389,33.46564,6.64389,-13.2598,-349.64246,8.9776,0.48473,-7.70483,0.55366,2.7888,0.55366,-1.10498,-29.13687,0.74813,8.05,54.8176,7.0,2027.1525,4.557
82,1985-12-01,103.6,1942,2811.3,93.9,2811.3,8.6,0.275229358,8.27,51.98194,123.5369,18.97514,94.08818,18.97514,119.44444,70.93961,533.54839,0.2,244,40.2,3.0,40.2,-0.4,-0.000759603,0.22,2.31884,161.12074,17.28319,38.96446,17.28319,-54.55485,-3.30731,32.3549,0.19324,13.42673,1.44027,3.24704,1.44027,-4.54624,-0.27561,2.69624,8.27,55.3596,7.0,2125.916667,4.792857143
83,1986-01-01,103.2,1972,2827.1,95.6,2827.1,8.7,0.274473925,8.14,51.78123,125.44529,19.08178,95.79158,19.08178,120.83333,70.7449,525.16129,-0.4,30,15.8,1.7,15.8,0.1,-0.000755433,-0.13,-4.64217,18.39586,6.72533,21.53092,6.72533,13.87299,-3.29822,-19.01319,-0.38685,1.53299,0.56044,1.79424,0.56044,1.15608,-0.27485,-1.58443,8.14,55.6511,6.7,2146.958636,4.851818182
84,1986-06-01,99.9,1847,2861.7,99.3,2861.7,9.4,0.550964187,6.92,50.12544,117.49364,19.31532,99.499,19.31532,130.55556,142.0095,446.45161,-0.1,-7,4.2,4.5,4.2,0.1,0.274721093,0.07,-1.2006,-4.53932,1.76248,55.65139,1.76248,12.83435,828.46627,12.20054,-0.10005,-0.37828,0.14687,4.63762,0.14687,1.06953,69.03886,1.01671,6.92,54.837,7.2,2525.876667,5.788095238
85,1986-09-01,99.4,1687,2971.8,91.9,2971.8,7.1,0.455788514,5.89,49.87456,107.31552,20.05845,92.08417,20.05845,98.61111,117.47823,380.0,0.1,-120,73.2,-3.0,73.2,-1.8,0.273140112,-0.28,1.20785,-82.45945,29.92796,-38.54721,29.92796,-271.14779,1097.3591,-55.73141,0.10065,-6.87162,2.494,-3.21227,2.494,-22.59565,91.44659,-4.64428,5.89,55.2317,7.0,2421.882381,5.591904762
86,1986-10-01,99.7,1681,2932.9,95.6,2932.9,8.3,0.090744102,5.85,50.02509,106.93384,19.79589,95.79158,19.79589,115.27778,23.38904,377.41935,0.3,-6,-38.9,3.7,-38.9,1.2,-0.365044412,-0.04,3.61628,-4.27554,-15.81136,47.36615,-15.81136,187.39288,-1936.78253,-8.1772,0.30136,-0.35629,-1.31761,3.94718,-1.31761,15.61607,-161.39854,-0.68143,5.85,55.4645,7.0,2413.498696,5.583913043
87,1986-11-01,99.8,1623,2928.4,91.4,2928.4,8.6,0.090661831,6.04,50.07526,103.24427,19.76552,91.58317,19.76552,119.44444,23.36784,389.67742,0.1,-58,-4.5,-4.2,-4.5,0.3,-8.23e-05,0.19,1.20301,-42.13508,-1.8426,-53.91281,-1.8426,42.60803,-1.08844,38.35482,0.10025,-3.51126,-0.15355,-4.49273,-0.15355,3.55067,-0.0907,3.19624,6.04,55.6854,6.9,2477.598947,5.75
88,1986-12-01,99.7,1833,2997.1,89.1,2997.1,6.8,0.09057971,6.91,50.02509,116.60305,20.22922,89.27856,20.22922,94.44444,23.34667,445.80645,-0.1,210,68.7,-2.3,68.7,-1.8,-8.21e-05,0.87,-1.20301,146.01322,27.82675,-30.58337,27.82675,-281.80751,-1.08745,161.47875,-0.10025,12.16777,2.3189,-2.54861,2.3189,-23.48396,-0.09062,13.45656,6.91,56.212,6.6,2492.836818,5.801818182
89,1987-01-01,100.5,1774,2935.5,90.4,2935.5,9.4,0.633484163,6.43,50.42649,112.84987,19.81344,90.58116,19.81344,130.55556,163.2788,414.83871,0.8,-59,-61.6,1.3,-61.6,2.6,0.542904453,-0.48,9.59046,-39.2605,-24.92083,17.38192,-24.92083,388.54449,2334.00571,-86.39412,0.79921,-3.27171,-2.07674,1.44849,-2.07674,32.37871,194.50048,-7.19951,6.43,56.0012,6.6,2659.812381,6.202380952
90,1987-02-01,101.0,1784,3001.7,90.2,3001.7,8.2,0.35971223,6.1,50.67737,113.48601,20.26026,90.38076,20.26026,113.88889,92.71484,393.54839,0.5,10,66.2,-0.2,66.2,-1.2,-0.273771933,-0.33,5.95535,6.74538,26.7612,-2.65781,26.7612,-163.89064,-679.11678,-63.22292,0.49628,0.56212,2.2301,-0.22148,2.2301,-13.65755,-56.59306,-5.26858,6.1,56.7438,6.6,2826.910526,6.610526316
91,1987-03-01,101.2,1726,3013.3,90.8,3013.3,8.1,0.448028674,6.13,50.77772,109.79644,20.33856,90.98196,20.33856,112.5,115.47815,395.48387,0.2,-58,11.6,0.6,11.6,-0.1,0.088316444,0.03,2.37389,-39.66173,4.62843,7.95583,4.62843,-14.72411,263.46346,5.88717,0.19782,-3.30514,0.3857,0.66299,0.3857,-1.22701,21.95529,0.4906,6.13,56.8235,6.6,2940.703636,6.893181818
92,1987-04-01,101.9,1614,3038.8,92.8,3038.8,4.1,0.535236396,6.37,51.12895,102.67176,20.51067,92.98597,20.51067,56.94444,137.9557,410.96774,0.7,-112,25.5,2.0,25.5,-4.0,0.087207722,0.24,8.27182,-80.50923,10.11225,26.14483,10.11225,-817.05251,213.42153,46.08566,0.68932,-6.7091,0.84269,2.17874,0.84269,-68.08771,17.78513,3.84047,6.37,57.1954,6.3,2893.039524,6.796666667
93,1987-05-01,102.6,1628,3048.4,91.1,3048.4,7.8,0.354924579,6.85,51.48018,103.56234,20.57547,91.28257,20.57547,108.33333,91.48083,441.93548,0.7,14,9.6,-1.7,9.6,3.7,-0.180311818,0.48,8.21519,10.36404,3.78499,-22.1866,3.78499,771.76411,-492.96384,87.17902,0.6846,0.86367,0.31542,-1.84888,0.31542,64.31368,-41.08032,7.26492,6.85,57.5498,6.3,2875.341,6.7725
94,1987-06-01,103.0,1594,3072.8,91.5,3072.8,7.3,0.353669319,6.73,51.68088,101.39949,20.74016,91.68337,20.74016,101.38889,91.15729,434.19355,0.4,-34,24.4,0.4,24.4,-0.5,-0.001255259,-0.12,4.66927,-25.32682,9.5668,5.2574,9.5668,-79.49926,-4.25155,-21.20821,0.38911,-2.11057,0.79723,0.43812,0.79723,-6.62494,-0.3543,-1.76735,6.73,57.8603,6.2,2982.437727,7.037272727
95,1987-07-01,103.5,1575,3094.7,93.7,3094.7,7.1,0.264317181,6.58,51.93176,100.19084,20.88798,93.88778,20.88798,98.61111,68.12702,424.51613,0.5,-19,21.9,2.2,21.9,-0.2,-0.089352139,-0.15,5.81115,-14.38957,8.52213,28.51106,8.52213,-33.33548,-349.45503,-27.04848,0.48426,-1.19913,0.71018,2.37592,0.71018,-2.77796,-29.12125,-2.25404,6.58,58.2501,6.1,3060.148636,7.235
96,1987-08-01,103.8,1605,3130.8,94.4,3130.8,6.8,0.527240773,6.73,52.08229,102.09924,21.13164,94.58918,21.13164,94.44444,135.89486,434.19355,0.3,30,36.1,0.7,36.1,-0.3,0.262923593,0.15,3.47323,22.64218,13.91711,8.93146,13.91711,-51.80661,828.60899,27.04848,0.28944,1.88685,1.15976,0.74429,1.15976,-4.31722,69.05075,2.25404,6.73,58.6889,6.0,3233.928571,7.666666667
97,1987-09-01,103.7,1695,3126.5,93.6,3126.5,7.2,0.524475524,7.22,52.03211,107.82443,21.10261,93.78758,21.10261,100.0,135.18212,465.80645,-0.1,90,-4.3,-0.8,-4.3,0.4,-0.002765249,0.49,-1.15663,65.47078,-1.64927,-10.21283,-1.64927,68.5901,-6.31027,84.33577,-0.09639,5.4559,-0.13744,-0.85107,-0.13744,5.71584,-0.52586,7.02798,7.22,58.9137,5.9,3141.725238,7.463809524
98,1987-10-01,104.1,1515,3134.5,89.3,3134.5,7.9,0.260869565,7.29,52.23281,96.37405,21.15661,89.47896,21.15661,109.72222,67.23841,470.32258,0.4,-180,8.0,-4.3,8.0,0.7,-0.263605959,0.07,4.61983,-134.72076,3.0666,-56.43467,3.0666,111.33808,-838.05388,11.57831,0.38499,-11.22673,0.25555,-4.70289,0.25555,9.27817,-69.83782,0.96486,7.29,59.7083,6.0,2761.375455,6.569090909
99,1987-11-01,104.2,1656,3144.2,83.1,3144.2,8.2,0.086730269,6.69,52.28299,105.34351,21.22208,83.26653,21.22208,113.88889,22.35449,431.6129,0.1,141,9.7,-6.2,9.7,0.3,-0.174139296,-0.6,1.15218,106.78754,3.70778,-86.34814,3.70778,44.72567,-1321.46111,-103.06761,0.09602,8.89896,0.30898,-7.19568,0.30898,3.72714,-110.12176,-8.58897,6.69,60.0022,5.8,2385.1775,5.6995
100,1988-02-01,104.8,1473,3221.4,91.6,3221.4,8.4,0.259291271,6.58,52.58404,93.70229,21.74315,91.78357,21.74315,116.66667,66.83161,424.51613,0.2,202,7.7,0.8,7.7,0.5,-0.000674067,-0.25,2.29226,176.99657,2.87175,10.52638,2.87175,73.64274,-3.11554,-44.74791,0.19102,14.74971,0.23931,0.8772,0.23931,6.13689,-0.25963,-3.72899,6.58,60.6209,5.7,2542.876,6.1325
101,1988-03-01,104.9,1532,3260.5,94.6,3260.5,8.0,0.431034483,6.58,52.63422,97.45547,22.00706,94.78958,22.00706,111.11111,111.09795,424.51613,0.1,59,39.1,3.0,39.1,-0.4,0.171743212,0.0,1.14449,47.12752,14.47741,38.67145,14.47741,-58.5482,609.88328,0.0,0.09537,3.92729,1.20645,3.22262,1.20645,-4.87902,50.82361,0.0,6.58,60.7591,5.7,2635.352174,6.383478261
102,1988-04-01,105.8,1573,3263.0,91.2,3263.0,8.7,0.515021459,6.87,53.0858,100.06361,22.02393,91.38277,22.02393,120.83333,132.74536,443.22581,0.9,41,2.5,-3.4,2.5,0.7,0.083986976,0.29,10.2516,31.69266,0.91975,-43.92309,0.91975,100.65778,213.62457,51.75523,0.8543,2.64106,0.07665,-3.66026,0.07665,8.38815,17.80205,4.31294,6.87,61.1144,5.4,2614.363,6.3455
103,1988-05-01,106.5,1421,3293.6,94.8,3293.6,8.3,0.341588386,7.09,53.43703,90.3944,22.23047,94.98998,22.23047,115.27778,88.04346,457.41935,0.7,-152,30.6,3.6,30.6,-0.4,-0.173433073,0.22,7.91336,-121.94853,11.20101,46.45741,11.20101,-56.48101,-492.72253,37.82548,0.65945,-10.16238,0.93342,3.87145,0.93342,-4.70675,-41.06021,3.15212,7.09,60.9952,5.6,2557.572857,6.229047619
104,1988-06-01,107.2,1478,3318.5,94.7,3318.5,8.4,0.425531915,7.51,53.78826,94.02036,22.39854,94.88978,22.39854,116.66667,109.67968,484.51613,0.7,57,24.9,-0.1,24.9,0.1,0.083943529,0.42,7.86152,47.19477,9.03802,-1.26649,9.03802,14.37143,263.68019,69.06015,0.65513,3.9329,0.75317,-0.10554,0.75317,1.19762,21.97335,5.75501,7.51,61.1697,5.4,2693.264091,6.582272727
105,1988-07-01,107.9,1467,3342.7,93.4,3342.7,8.6,0.423728814,7.75,54.13949,93.32061,22.56188,93.58717,22.56188,119.44444,109.21493,500.0,0.7,-11,24.2,-1.3,24.2,0.2,-0.001803101,0.24,7.81035,-8.96439,8.71919,-16.58719,8.71919,28.2366,-5.09555,37.74885,0.65086,-0.74703,0.7266,-1.38227,0.7266,2.35305,-0.42463,3.14574,7.75,61.1749,5.4,2690.031,6.591
106,1988-08-01,108.0,1493,3368.0,97.4,3368.0,8.4,0.421940928,8.01,54.18966,94.97455,22.73264,97.59519,22.73264,116.66667,108.75411,516.77419,0.1,26,25.3,4.0,25.3,-0.2,-0.001787885,0.26,1.11163,21.08162,9.04828,50.32184,9.04828,-28.2366,-5.074,39.5975,0.09264,1.7568,0.75402,4.19349,0.75402,-2.35305,-0.42283,3.29979,8.01,61.4851,5.6,2631.181304,6.474347826
107,1988-09-01,108.1,1492,3375.0,97.3,3375.0,8.8,0.672268908,8.19,54.23984,94.91094,22.77989,97.49499,22.77989,122.22222,173.27546,528.3871,0.1,-1,7.0,-0.1,7.0,0.4,0.250327979,0.18,1.1106,-0.80402,2.49147,-1.23267,2.49147,55.82402,558.95172,26.66776,0.09255,-0.067,0.20762,-0.10272,0.20762,4.652,46.57931,2.22231,8.19,61.2844,5.4,2667.960476,6.586666667
108,1988-10-01,108.2,1522,3413.7,94.1,3413.7,8.6,0.333889816,8.3,54.29002,96.81934,23.0411,94.28858,23.0411,119.44444,86.05918,535.48387,0.1,30,38.7,-3.2,38.7,-0.2,-0.338379091,0.11,1.10957,23.88931,13.68171,-40.12913,13.68171,-27.58742,-839.81685,16.00994,0.09246,1.99078,1.14014,-3.34409,1.14014,-2.29895,-69.98474,1.33416,8.3,61.5595,5.4,2745.839048,6.792857143
109,1988-11-01,108.3,1569,3430.2,93.0,3430.2,8.4,0.083194676,8.35,54.34019,99.80916,23.15247,93.18637,23.15247,116.66667,21.4432,538.70968,0.1,47,16.5,-1.1,16.5,-0.2,-0.250695141,0.05,1.10855,36.49586,5.78619,-14.11026,5.78619,-28.2366,-1667.55324,7.20723,0.09238,3.04132,0.48218,-1.17586,0.48218,-2.35305,-138.96277,0.6006,8.35,61.7128,5.3,2672.582857,6.641904762
110,1988-12-01,109.0,1563,3459.7,91.9,3459.7,8.3,0.166251039,8.76,54.69142,99.42748,23.35158,92.08417,23.35158,115.27778,42.85075,565.16129,0.7,-6,29.5,-1.1,29.5,-0.1,0.083056364,0.41,7.73127,-4.59771,10.27597,-14.27816,10.27597,-14.37143,830.7787,57.52124,0.64427,-0.38314,0.85633,-1.18985,0.85633,-1.19762,69.23156,4.79344,8.76,61.9983,5.3,2717.44,6.78
111,1989-01-01,110.5,1621,3483.7,97.9,3483.7,8.5,0.497925311,9.12,55.44405,103.11705,23.51357,98.09619,23.51357,118.05556,128.33888,588.3871,1.5,58,24.0,6.0,24.0,0.2,0.331674272,0.36,16.40117,43.72343,8.29568,75.89462,8.29568,28.57278,1316.34139,48.32868,1.36676,3.64362,0.69131,6.32455,0.69131,2.38106,109.69512,4.02739,9.12,62.1789,5.4,2810.765238,7.031904762
112,1989-02-01,110.8,1425,3488.0,95.4,3488.0,8.9,0.412881916,9.36,55.59458,90.64885,23.54259,95.59118,23.54259,123.61111,106.41917,603.87097,0.3,-196,4.3,-2.5,4.3,0.4,-0.085043395,0.24,3.2535,-154.64571,1.48027,-31.04157,1.48027,55.18214,-224.74615,31.17058,0.27113,-12.88714,0.12336,-2.5868,0.12336,4.59851,-18.72885,2.59755,9.36,61.9074,5.2,2900.019474,7.282631579
113,1989-03-01,111.5,1422,3498.8,94.3,3498.8,9.4,0.575657895,9.85,55.94581,90.45802,23.61549,94.48898,23.61549,130.55556,148.37423,635.48387,0.7,-3,10.8,-1.1,10.8,0.5,0.162775979,0.49,7.55738,-2.52898,3.70986,-13.91687,3.70986,65.5901,398.8223,61.2314,0.62978,-0.21075,0.30915,-1.15974,0.30915,5.46584,33.23519,5.10262,9.85,62.0592,5.0,2894.953636,7.292727273
114,1989-04-01,112.3,1339,3543.0,91.5,3543.0,8.3,0.654129191,9.84,56.34722,85.17812,23.91382,91.68337,23.91382,115.27778,168.59999,634.83871,0.8,-83,44.2,-2.8,44.2,-1.1,0.078471296,-0.01,8.57913,-72.16952,15.06453,-36.17066,15.06453,-149.34501,153.34958,-1.21889,0.71493,-6.01413,1.25538,-3.01422,1.25538,-12.44542,12.77913,-0.10157,9.84,62.0424,5.2,2983.836,7.5325
115,1989-05-01,113.2,1331,3551.8,90.7,3551.8,8.0,0.568643379,9.81,56.7988,84.66921,23.97322,90.88176,23.97322,111.11111,146.56626,632.90323,0.9,-8,8.8,-0.8,8.8,-0.3,-0.085485811,-0.03,9.57876,-7.19103,2.97683,-10.53794,2.97683,-44.17677,-168.06166,-3.66412,0.79823,-0.59925,0.24807,-0.87816,0.24807,-3.6814,-14.00514,-0.30534,9.81,61.6948,5.2,3097.244091,7.844545455
116,1989-06-01,112.9,1397,3566.6,90.6,3566.6,8.1,0.242326333,9.53,56.64827,88.86768,24.07311,90.78156,24.07311,112.5,62.45894,614.83871,-0.3,66,14.8,-0.1,14.8,0.1,-0.326317047,-0.28,-3.18443,58.07585,4.98989,-1.32377,4.98989,14.90702,-1023.56182,-34.74907,-0.26537,4.83965,0.41582,-0.11031,0.41582,1.24225,-85.29682,-2.89576,9.53,61.6915,5.3,3193.835909,8.113636364
117,1989-07-01,112.8,1427,3585.7,92.0,3585.7,8.1,0.241740532,9.24,56.59809,90.77608,24.20203,92.18437,24.20203,112.5,62.30796,596.12903,-0.1,30,19.1,1.4,19.1,0.0,-0.000585801,-0.29,-1.06336,25.49671,6.40914,18.40124,6.40914,0.0,-2.9044,-37.0834,-0.08861,2.12473,0.5341,1.53344,0.5341,0.0,-0.24203,-3.09028,9.24,61.0978,5.2,3258.565,8.297
